"collection"	"year"	"title"	"author"	"journal"	"doi"
"NCEAS"	"1999"	"Marine conservation marine reserves"	"Gerber, Leah"	"Mcgraw-Hill Encyclopedia of Science and Technology"	NA
"NCEAS"	"1997"	"Selecting conversation reserves using species-covering models: Adapting the ARC/INFO GIS"	"Gerrard, Ross ; Church, Richard ; Stoms, David ; Davis, Frank"	"Transactions in Gis"	NA
"NCEAS"	"1999"	"Empirical approaches to quantifying interaction intensity: Competition and facilitation along productivity gradients"	"Goldberg, Deborah ; Rajaniemi, Tara ; Gurevitch, Jessica ; Stewart-Oaten, Allan"	"Ecology"	"10.1890/0012-9658(1999)080[1118:EATQII]2.0.CO;2"
"NCEAS"	"1999"	"The effects of density dependence and immigration on adaptation and niche evolution in a black-hole sink environment"	"Gomulkiewicz, Richard ; Holt, Robert ; Barfield, M."	"Theoretical Population Biology"	"10.1006/tpbi.1998.1405"
"NCEAS"	"1997"	"Uniting two general patterns in the distribution of species"	"Hanski, Ilkka ; Gyllenberg, Mats"	"Science"	"10.1126/science.275.5298.397"
"NCEAS"	"1999"	"Transferring soils from high- to low-elevation forests increases nitrogen cycling rates: Climate change implications"	"Hart, Stephen ; Perry, D."	"Global Change Biology"	"10.1046/j.1365-2486.1998.00196.x"
"NCEAS"	"1998"	"Soil carbon and nitrogen pools and processes in an old-growth conifer forest 13 years after trenching"	"Hart, Stephen ; Sollins, Phil"	"Canadian Journal of Forest Research-Revue Canadienne de Recherche Forestier"	"10.1139/x98-101"
"NCEAS"	"1999"	"The meta-analysis of response ratios in experimental ecology"	"Hedges, Larry ; Gurevitch, Jessica ; Curtis, Peter"	"Ecology"	"10.2307/177062"
"NCEAS"	"1998"	"Model estimates of methane emission from irrigated rice cultivation of China"	"Huang, Yao ; Sass, Ron ; Fisher, F."	"Global Change Biology"	"10.1046/j.1365-2486.1998.00175.x"
"NCEAS"	"1999"	"Community interaction webs and zooplankton responses to planktivory manipulations"	"Ives, Anthony ; Carpenter, Stephen ; Dennis, Brian"	"Ecology"	"10.1890/0012-9658(1997)080[1405:CIWAZR]2.0.CO;2"
"NCEAS"	"1997"	"A global budget for fine root biomass, surface area, and nutrient contents"	"Jackson, Robert ; Mooney, Harold ; Schulze, E."	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.94.14.7362"
"NCEAS"	"1998"	"What is \"natural\"?: Yellowstone elk population - A case study"	"Keigley, Richard ; Wagner, Frederic"	"Integrative Biology-Issues, News and Reviews"	"10.1002/(SICI)1520-6602(1998)1:4<133::AID-INBI3>3.0.CO;2-U"
"NCEAS"	"1998"	"Dynamics of North American breeding bird populations"	"Keitt, Timothy ; Eugene, Stanley"	"Nature"	"10.1038/30478"
"NCEAS"	"1998"	"Estimating the magnitude of environmental stochasticity in survivorship data"	"Kendall, Bruce"	"Ecological Applications"	"10.1890/1051-0761(1998)008[0184:ETMOES]2.0.CO;2"
"NCEAS"	"1998"	"Spatial structure, environmental heterogeneity, and population dynamics: Analysis of the coupled logistic map"	"Kendall, Bruce ; Fox, Gordon"	"Theoretical Population Biology"	"10.1006/tpbi.1998.1365"
"NCEAS"	"1998"	"The macroecology of population dynamics: Taxonomic and biogeographic patterns in population cycles"	"Kendall, Bruce ; Prendergast, John ; Bjornstad, Ottar"	"Ecology Letters"	"10.1046/j.1461-0248.1998.00037.x"
"NCEAS"	"1999"	"Why do populations cycle? A synthesis of statistical and mechanistic modeling approaches"	"Kendall, Bruce ; Briggs, Cheryl ; Murdoch, William ; Turchin, Peter ; Ellner, Stephen ; McCauley, Edward ; Nisbet, Roger ; Wood, Simon"	"Ecology"	"10.1890/0012-9658(1999)080[1789:WDPCAS]2.0.CO;2"
"NCEAS"	"1999"	"Migration, virulence, and the geographic mosaic of adaptation by parasites"	"Lively, Curtis"	"American Naturalist"	"10.1086/303210"
"NCEAS"	NA	"The effect of microclimate on food patch use by desert rodents"	"Mitchell, W. ; Curtin, Charles ; Porter, Warren"	"Oikos"	NA
"NCEAS"	"1997"	"Restoration biology: A population biology perspective"	"Montalvo, Arlee ; Williams, Susan ; Rice, Kevin ; Buchmann, Stephen ; Cory, Coleen ; Handel, Steve ; Nabhan, G. ; Robichaux, Rob"	"Restoration Ecology"	"10.1046/j.1526-100X.1997.00542.x"
"NCEAS"	"1998"	"Capacitated service and regional constraints in location-allocation modeling"	"Murray, Alan ; Gerrard, Ross"	"Location Science"	"10.1016/S0966-8349(97)00016-8"
"NCEAS"	"1998"	"Impact models for siting undesirable facilities"	"Murray, Alan ; Church, Richard ; Gerrard, Ross ; Tsui, Wing-Sing"	"Papers in Regional Science"	"10.1111/j.1435-5597.1998.tb00706.x"
"NCEAS"	"1998"	"Meta-analysis: Synthesis or statistical subjugation?"	"Osenberg, Craig ; St. Mary, Colette"	"Integrative Biology-Issues, News and Reviews"	"10.1002/(SICI)1520-6602(1998)1:1%3C37::AID-INBI5%3E3.0.CO;2-0"
"NCEAS"	"1997"	"Effect size in ecological experiments: The application of biological models to meta-analysis"	"Osenberg, Craig ; Sarnelle, Orlando ; Cooper, Scott"	"American Naturalist"	"10.1086/286095"
"NCEAS"	"1999"	"Resolving ecological questions through meta-analysis: Goals, metrics, and models"	"Osenberg, Craig ; Sarnelle, Orlando ; Cooper, Scott ; Holt, Robert"	"Ecology"	"10.1890/0012-9658(1999)080[1105:REQTMA]2.0.CO;2"
"NCEAS"	"1999"	"Meta-analysis in ecology: Concepts, statistics, and applications"	"Osenberg, Craig ; Sarnelle, Orlando ; Goldberg, Deborah"	"Ecology"	"10.1890/0012-9658(1999)080[1103:MAIECS]2.0.CO;2"
"NCEAS"	"1998"	"Successes, limitations, and frontiers in ecosystem science: Reflections on the seventh Cary Conference"	"Pace, Michael ; Groffman, Peter"	"Ecosystems"	"10.1007/s100219900010"
"NCEAS"	"1998"	"Compounded perturbations yield ecological surprises"	"Paine, Robert ; Tegner, Mia ; Johnson, Edward"	"Ecosystems"	"10.1007/s100219900049"
"NCEAS"	"1997"	"Ecological theory and community restoration ecology"	"Palmer, Margaret ; Ambrose, Richard ; Poff, N. LeRoy"	"Restoration Ecology"	"10.1046/j.1526-100X.1997.00543.x"
"NCEAS"	"1999"	"Mutualism in metapopulations of legumes and rhizobia"	"Parker, Matthew"	"American Naturalist"	NA
"NCEAS"	"1997"	"The scale of successional models and restoration objectives"	"Parker, V."	"Restoration Ecology"	"10.1046/j.1526-100X.1997.00031.x"
"NCEAS"	"1998"	"What can adaptive management do for our fish, forests, food, and biodiversity?"	"Parma, Ana ; Amarasekare, Priyanga ; Mangel, Marc ; Moore, Joslin ; Murdoch, William ; Noonburg, Erik ; Pascual, Miguel ; Possingham, Hugh ; Shea, Katriona ; Wilcox, Chris ; Yu, Douglas"	"Integrative Biology-Issues, News and Reviews"	"10.1002/(SICI)1520-6602(1998)1:1%3C16::AID-INBI3%3E3.0.CO;2-D"
"NCEAS"	"1996"	"Climate and species' range"	"Parmesan, Camille"	"Nature"	"10.1038/382765a0"
"NCEAS"	"1999"	"Endocrine, immune, and behavioral effects of aldicarb (carbamate), atrazine (triazine) and nitrate (fertilizer) mixtures at groundwater concentrations"	"Jaeger, J. ; Carlson, I. ; Porter, Warren"	"Toxicology and Industrial Health"	"10.1177/074823379901500111"
"NCEAS"	"2000"	"Calculating climate effects on birds and mammals: Impacts on biodiversity, conservation, population parameters, and global community structure"	"Porter, Warren ; Budaraju, S. ; Stewart, W. ; Ramankutty, Navin"	"American Zoologist"	"10.1093/icb/40.4.597"
"NCEAS"	"1998"	"Strange bedfellows: Observations on the current relationship between recovery plans and habitat conservation planning"	"Pyke, Chris ; Bierwagen, Britta ; Goldstein, Noah"	"Endangered Species Update"	NA
"NCEAS"	"1998"	"Are large, infrequent disturbances qualitatively different from small, frequent disturbances?"	"Romme, William ; Everham, Edwin ; Frelich, Lee ; Moritz, Max ; Sparks, Richard"	"Ecosystems"	NA
"NCEAS"	"1999"	"The temporal coherence of zooplankton population abundances in neighboring north-temperate lakes"	"Rusak, James ; Yan, Norman ; Somers, K. ; McQueen, D."	"American Naturalist"	"10.1086/303147"
"NCEAS"	"1998"	"The population dynamics of the vole Clethrionomys rufocanus in Hokkaido, Japan"	"Saitoh, T. ; Stenseth, Nils ; Bjornstad, Ottar"	"Researches on Population Ecology"	"10.1007/BF02765222"
"NCEAS"	"1998"	"Comparison of water transfer as a component of the energy balance in a cultivated grass (Brachiaria decumbens Stapf.) field and a savanna during the wet season of the Orinoco Llanos"	"San Jose, Jose ; Brancho, R. ; Nikonova, N."	"Agricultural and Forest Meteorology"	"10.1016/S0168-1923(97)00092-0"
"NCEAS"	"1998"	"Comparison of factors affecting water transfer in a cultivated paleotropical grass (Brachiaria decumbens Stapf) field and a neotropical savanna during the dry season of the Orinoco lowlands"	"San Jose, Jose ; Nikonova, N. ; Brancho, R."	"Journal of Applied Meteorology"	"10.1175/1520-0450(1998)037%3C0509:COFAWT%3E2.0.CO;2"
"NCEAS"	"1997"	"Fire effect on the coexistence of trees and grasses in savannas and the resulting outcome on organic matter budget"	"San Jose, Jose ; Montes, Ruben"	"Interciencia"	NA
"NCEAS"	"1998"	"The nature of savanna heterogeneity in the Orinoco basin"	"San Jose, Jose ; Montes, Ruben ; Mazorra, M."	"Global Ecology and Biogeography Letters"	"10.2307/2997714"
"NCEAS"	"1998"	"Carbon stocks and fluxes in a temporal scaling from a savanna to a semi-deciduous forest"	"San Jose, Jose ; Montes, Ruben ; Farinas, M."	"Forest Ecology and Management"	"10.1016/S0378-1127(97)00288-0"
"NCEAS"	"1999"	"Management of populations in conservation, harvesting and control"	"Shea, Katriona ; Amarasekare, Priyanga ; Mangel, Marc ; Moore, Joslin ; Murdoch, William ; Noonburg, Erik ; Parma, Ana ; Pascual, Mercedes ; Possingham, Hugh ; Wilcox, Chris ; Yu, Douglas"	"Trends in Ecology and Evolution"	"10.1016/S0169-5347(98)01381-0"
"NCEAS"	"1998"	"Sediment community structure around a whale skeleton in the deep Northeast Pacific: Macrofaunal, microbial and bioturbation effects"	"Smith, Craig ; Maybaum, H. ; Baco, A. ; Pope, R. ; Carpenter, Stephen ; Yager, P. ; Macko, S. ; Deming, J."	"Deep-Sea Reasearch Part Ii-Topical Studies in Oceanography"	"10.1016/S0967-0645(97)00043-X"
"NCEAS"	"2002"	"A riot of species in an environmental calm: The paradox of the species-rich deep sea floor"	"Snelgrove, Paul ; Smith, Craig"	"Oceanography and Marine Biology"	NA
"NCEAS"	"1998"	"The population biology of coevolution"	"Thompson, John"	"Researches on Population Ecology"	"10.1007/BF02765236"
"NCEAS"	"1998"	"Coping with multiple enemies: 10 years of attack on Lomatium dissectum plants"	"Thompson, John"	"Ecology"	"10.1890/0012-9658(1998)079[2550:CWMEYO]2.0.CO;2"
"NCEAS"	"1999"	"Specific hypotheses on the geographic mosaic of coevolution"	"Thompson, John"	"American Naturalist"	NA
"NCEAS"	"1999"	"Coevolution and escalation: Are ongoing coevolutionary meanderings important?"	"Thompson, John"	"American Naturalist"	"10.1086/303214"
"NCEAS"	"1998"	"Rapid evolution as an ecological process"	"Thompson, John"	"Trends in Ecology and Evolution"	"10.1016/S0169-5347(98)01378-0"
"NCEAS"	"1999"	"Population regulation: A synthetic view"	"Turchin, Peter"	"Oikos"	"10.2307/3546876"
"NCEAS"	"1998"	"Factors influencing succession: Lessons from large, infrequent natural disturbances"	"Turner, Monica ; Baker, William ; Peterson, Chris ; Peet, Robert"	"Ecosystems"	"10.1007/s100219900047"
"NCEAS"	"1998"	"Comparing large, infrequent disturbances: What have we learned?"	"Turner, Monica"	"Ecosystems"	"10.1007/s100219900045"
"NCEAS"	"2001"	"Extinctions of marine mammals"	"VanBlaricom, Glenn ; Gerber, Leah ; Brownell, R."	"Encyclopedia of Biodiversity"	NA
"NCEAS"	"1999"	"The relationship between productivity and species richness"	"Waide, Robert ; Willig, Michael ; Mittelbach, Gary ; Steiner, Christopher ; Gough, Laura ; Dodson, Stanley ; Juday, Glenn ; Parmenter, Robert"	"Annual Review of Ecology Evolution and Systematics"	"10.1146/annurev.ecolsys.30.1.257"
"NCEAS"	"1997"	"An overview of the implications of global change for natural and managed terrestrial ecosystems"	"Walker, Brian ; Steffen, Will"	"Conservation Ecology (Online)"	NA
"NCEAS"	"1998"	"An overview of scale, pattern, process relationships in geomorphology: A remote sensing and GIS perspective"	"Walsh, Stephen ; Butler, D. ; Malanson, George"	"Geomorphology"	"10.1016/S0169-555X(97)00057-3"
"NCEAS"	"1997"	"Approximating nature's variation: Selecting and using reference information in restoration ecology"	"White, Peter ; Walker, Joan"	"Restoration Ecology"	"10.1046/j.1526-100X.1997.00547.x"
"NCEAS"	"1998"	"Historical influences on deep-sea isopod diversity in the Atlantic Ocean"	"Wilson, George"	"Deep-Sea Reasearch Part Ii-Topical Studies in Oceanography"	"10.1016/S0967-0645(97)00046-5"
"NCEAS"	"2000"	"General model for N2O and N2 emissions from soils due to denitrification"	"Del Grosso, Stephen ; Parton, William ; Mosier, Arvin ; Ojima, Dennis ; Kulmala, A. ; Phongpan, S."	"Global Biogeochemical Cycles"	"10.1029/1999GB001225"
"NCEAS"	"2000"	"General CH4 oxidation model and comparisons of CH4 oxidation in natural and managed systems"	"Del Grosso, Stephen ; Parton, William ; Mosier, Arvin ; Ojima, Dennis ; Borken, Werner ; Brumme, Rainer ; Butterbach-Bahl, Klaus ; Crill, Patrick ; Dobbie, K. ; Smith, Keith"	"Global Biogeochemical Cycles"	"10.1029/1999GB001226"
"NCEAS"	"1999"	"Spatial population dynamics: Analyzing patterns and processes of population synchrony"	"Bjornstad, Ottar ; Ims, R. ; Lambin, X."	"Trends in Ecology and Evolution"	"10.1016/S0169-5347(99)01677-8"
"NCEAS"	"1999"	"A new test for density-dependent survival: The case of coastal cod populations"	"Bjornstad, Ottar ; Fromentin, J. ; Stenseth, Nils ; Gjosaeter, J."	"Ecology"	"10.2307/177074"
"NCEAS"	"1999"	"Cycles and trends in cod populations"	"Bjornstad, Ottar ; Fromentin, J. ; Stenseth, Nils ; Gjosaeter, J."	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.96.9.5066"
"NCEAS"	"1999"	"Synchrony and scaling in dynamics of voles and mice in northern Japan"	"Bjornstad, Ottar ; Stenseth, Nils ; Saitoh, T."	"Ecology"	"10.1890/0012-9658(1999)080[0622:SASIDO]2.0.CO;2"
"NCEAS"	"1999"	"Density dependence in voles and mice: A comparative analysis"	"Saitoh, T. ; Bjornstad, Ottar ; Stenseth, Nils"	"Ecology"	"10.1890/0012-9658(1999)080[0638:DDIVAM]2.0.CO;2"
"NCEAS"	"1999"	"Dynamics of coastal cod populations: Intra- and intercohort density dependence and stochastic processes"	"Stenseth, Nils ; Bjornstad, Ottar ; Falck, W. ; Fromentin, J. ; Gjosaeter, J. ; Gray, John"	"Proceedings of the Royal Society B-Biological Sciences"	"10.1098/rspb.1999.0827"
"NCEAS"	"1999"	"Impact: Toward a framework for understanding the ecological effects of invaders"	"Parker, Ingrid ; Simberloff, Daniel ; Lonsdale, Mark ; Goodell, Karen ; Wonham, Marjorie ; Kareiva, Peter ; Williamson, Mark ; Von Holle, Betsy ; Moyle, Peter ; Byers, James ; Goldwasser, Lloyd"	"Biological Invasions"	"10.1023/A:1010034312781"
"NCEAS"	"1999"	"Positive interactions of nonindigenous species: Invasional meltdown?"	"Simberloff, Daniel ; Von Holle, Betsy"	"Biological Invasions"	"10.1023/A:1010086329619"
"NCEAS"	NA	"A global database: The key to weighing on-the-ground invasive species impacts"	"Simberloff, Daniel ; Gordon, Doria ; Hiebert, Ron ; Lonsdale, Mark ; Draheim, Robyn"	"Natural Areas Journal"	"10.1.1.159.4725"
"NCEAS"	"2001"	"Nonparametric spatial covariance functions: Estimation and testing"	"Bjornstad, Ottar ; Falck, W."	"Environmental and Ecological Statistics"	"10.1023/A:1009601932481"
"NCEAS"	"2000"	"Dispersal, environmental correlation, and spatial synchrony in population dynamics"	"Kendall, Bruce ; Bjornstad, Ottar ; Bascompte, Jordi ; Keitt, Timothy ; Fagan, William"	"American Naturalist"	"10.1086/303350"
"NCEAS"	"1998"	"Taphonomic observations on a surface bone assemblage in a temperate environment"	"Andrews, Peter ; Armour-Chelu, M."	"Bulletin of the Geological Society of France"	NA
"NCEAS"	"1998"	"Exchanges of sediment between flood plain and the channel of the Amazon River in Brazil"	"Dunne, Thomas ; Mertes, Leal ; Meade, R. ; Richey, J. ; Forsberg, Bruce"	"Geological Society of America Bulletin"	"10.1130/0016-7606(1998)110<0450:EOSBTF>2.3.CO;2"
"NCEAS"	"1998"	"Critical data requirements for prediction of erosion and sedimentation in mountain drainage basins"	"Dunne, Thomas"	"Journal of the American Water Resources Association"	"10.1111/j.1752-1688.1998.tb01516.x"
"NCEAS"	"1999"	"Whatever happened to the National Biological Survey?"	"Wagner, Frederic"	"BioScience"	"10.2307/1313512"
"NCEAS"	"1999"	"Values, science, and policy: How best to serve the national parks"	"Wagner, Frederic"	"George Wright Forum"	NA
"NCEAS"	"1998"	"Landscape patterns and legacies resulting from large, infrequent forest disturbances"	"Foster, David ; Knight, Dennis ; Franklin, Jerry"	"Ecosystems"	"10.1007/s100219900046"
"NCEAS"	"1998"	"The role of migratory waterfowl as nutrient vectors in a managed wetland"	"Post, David ; Taylor, Joh ; Kitchell, James ; Olson, M. ; Schindler, Daniel ; Herwig, B."	"Conservation Biology"	NA
"NCEAS"	"1999"	"Objective science and politics: Can they coexist? (Review of Wilkinson, T. 1999. Science under siege: The politicians' war on nature and truth. Johnson Books, Boulder, CO)"	"Wagner, Frederic"	"BioScience"	NA
"NCEAS"	"2000"	"Alternative causes for range limits: A metapopulation perspective"	"Holt, Robert ; Keitt, Timothy"	"Ecology Letters"	"10.1046/j.1461-0248.2000.00116.x"
"NCEAS"	"1999"	"The raw material for coevolution"	"Thompson, John"	"Oikos"	"10.2307/3546861"
"NCEAS"	"1999"	"The evolution of species interactions"	"Thompson, John"	"Science"	"10.1126/science.284.5423.2116"
"NCEAS"	"1999"	"Gene flow and geographically structured coevolution"	"Nuismer, Scott ; Thompson, John ; Gomulkiewicz, Richard"	"Proceedings of the Royal Society B-Biological Sciences"	NA
"NCEAS"	"1999"	"Spatial and temporal patterns in coevolving plant and pathogen associations"	"Burdon, Jeremy ; Thrall, Peter"	"American Naturalist"	"10.1086/303209"
"NCEAS"	"1999"	"Geographic patterns in the evolution of resistance and virulence in Drosophila and its parasitoids"	"Kraaijeveld, A. ; Godfray, Charles"	"American Naturalist"	"10.1086/303212"
"NCEAS"	"1999"	"A hemispheric assessment of scale dependence in latitudinal gradients of species richness"	"Lyons, Kathleen  ; Willig, Michael"	"Ecology"	"10.1890/0012-9658(1999)080[2483:AHAOSD]2.0.CO;2"
"NCEAS"	"2000"	"Community structure, abundance, and morphology"	"Stevens, Richard ; Willig, Michael"	"Oikos"	NA
"NCEAS"	"2001"	"What is the observed relationship between species richness and productivity?"	"Mittelbach, Gary ; Steiner, Christopher ; Scheiner, Samuel ; Gross, Katherine ; Reynolds, Heather ; Waide, Robert ; Willig, Michael ; Dodson, Stanley ; Gough, Laura"	"Ecology"	"10.1890/0012-9658(2001)082[2381:WITORB]2.0.CO;2"
"NCEAS"	"2000"	"Spatial dynamics in a host-multiparasitoid community"	"Amarasekare, Priyanga"	"Journal of Animal Ecology"	"10.1046/j.1365-2656.2000.00378.x"
"NCEAS"	"2000"	"Coexistence of competing parasitoids on a patchily distributed host: Local vs. spatial mechanisms"	"Amarasekare, Priyanga"	"Ecology"	"10.1890/0012-9658(2000)081[1286:COCPOA]2.0.CO;2"
"NCEAS"	"2000"	"Patterns of species density and productivity at different spatial scales in herbaceous plant communities"	"Gross, Katherine ; Willig, Michael ; Gough, Laura ; Inouye, R. ; Cox, Stephen"	"Oikos"	"10.1034/j.1600-0706.2000.890301.x"
"NCEAS"	"2000"	"Species richness, species-area curves, and Simpson's paradox."	"Scheiner, Samuel ; Cox, Stephen ; Willig, Michael ; Mittelbach, Gary ; Osenberg, Craig ; Kaspari, Michael"	"Evolutionary Ecology Research"	NA
"NCEAS"	"1998"	"Solving the complementarity dilemma: Evolving strategies for simultaneous hermaphroditism"	"Crowley, Philip ; Cottrell, T. ; Garcia, T. ; Hatch, M. ; Sargent, R. ; Stokes, B. ; White, James"	"Journal of Theoretical Biology"	"10.1006/jtbi.1998.0749"
"NCEAS"	"1999"	"Antlion foraging: Tracking prey across time and space"	"Crowley, Philip ; Linton, M."	"Ecology"	"10.1890/0012-9658(1999)080[2271:AFTPAS]2.0.CO;2"
"NCEAS"	"1998"	"Which mammals are pests?"	"Williamson, Mark"	"Imprint"	NA
"NCEAS"	"1999"	"Invasions"	"Williamson, Mark"	"Ecography"	"10.1111/j.1600-0587.1999.tb00449.x"
